50196,0
50197,0.913648702
50204,1.053534673
50205,0.988946849
50211,1.020797352
50222,0.962347469
50224,0.876730725
50225,0.907624158
50226,1.145406107
50228,0.975005974
50230,0.929062321
50231,0.923500583
50232,0.890043303
50234,0
50235,1.046964854
50236,1.142388464
50238,0.990429866
50239,1.090220472
50242,0.888074448
50243,1.117954863
50245,0.985242798
50248,0
50254,0.940882952
50257,0
50261,1.108246973
50262,1.135735241
50272,0.970325535
50276,0
50277,0
50278,1.016917828
50279,0
50280,0.86178928
50281,0.987026908
50283,0.978500654
50289,1.068620663
50290,0.927282908
50291,0.809184285
50292,0
50295,0.990917017
50296,0
50298,0
50300,1.071860907
50301,0
50305,1.003629297
50308,0.961447026
50309,0.794294903
50313,0
50315,0
50320,0
50324,0.894385821
50327,0.915438593
50329,1.020896259
50334,0.939589044
50335,1.005232772
50336,0.970060419
50342,1.061035369
50348,1.110565595
50349,0
50350,1.136853696
50351,1.022406514
50352,0
50353,1.107810501
50357,0
50359,1.053550445
50360,0.883715663
50367,1.00733268
50373,0
50376,1.034181063
50378,0
50380,1.058319656
50382,1.035890332
50385,0
50390,0.890284825
50393,0.889212683
50394,0.853162482
50396,0.912785217
50397,0
50407,0
50411,0
50414,1.009454328
50417,0.954489576
50423,0
50424,0.942242303
50425,0
50426,0.941348778
50434,0
50435,0
50438,1.116411915
50441,0.912929874
50444,0.947690881
50454,1.059006742
50455,1.05194474
50457,1.07100984
50464,1.001334702
50468,1.024008848
50471,1.078203232
50481,1.006837933
50485,1.133621856
50488,1.059288074
50492,0.969587384
50496,0.965746238
50498,0.94513223
50502,1.088366738
50503,0.850591667
50506,1.031715624
50510,0
50512,0
50515,0
50516,1.004608389
50517,0
50523,1.040926319
50526,1.001705602
50528,0
50531,0
50534,0.993551071
50537,0
50541,0
50543,0
50545,0
50546,0
50547,0
50548,0
50549,0.990882953
50551,1.061290567
50552,0
50557,0.964027664
50561,0
50567,0.95593213
50568,1.004272932
50570,1.009888607
50573,0.927729652
50575,1.001130484
50580,0.99768615
50581,1.056580997
50586,0
50588,0
50589,0.944602591
50590,1.005200652
50597,1.037593606
50599,1.078119492
50603,0.98936964
50604,1.040374243
50608,0
50609,0
50616,1.030285665
50618,0
50624,0.916898873
50625,0.971850323
50633,1.040769411
50636,0.962992555
50641,1.050734804
50644,0
50663,1.042099972
50668,0
50674,0
50677,0
50678,1.017835854
50684,0.956798143
50686,0
50688,1.031686271
50689,1.055005923
50690,0
50696,0.994555232
50697,0
50701,0.996067947
50704,1.068286533
50708,0
50709,0.994442227
50710,0
50714,0
50717,0
50723,0
50724,0.970309543
50726,0
50727,1.020261802
50732,0.949794243
50735,0.961543712
50736,0
50737,0.987389484
50738,0
50739,1.171173989
50740,1.002273793
50742,1.135045408
50744,1.020162457
50745,0
50746,1.030355268
50747,0
50748,0
50749,0
50751,0
50752,1.147233023
50754,0
50755,1.089250666
50757,1.012763274
50758,1.015012324
50760,0
50761,0.94943577
50763,0
50764,1.054543437
50765,0
50766,0
50767,0
50768,0
50769,0
50770,1.044570578
50771,0
50772,0
50773,0
50774,0
60001,0.956530683
60003,0.969672059
60004,0.942716188
60006,0.985953985
60008,0
60009,0.921857119
60010,0.997817381
60011,0.965768374
60012,0.961382049
60013,0.912537181
60014,0.893581912
60015,0.957813003
60016,0
60020,0.898115749
60022,0.801766452
60023,0.938309432
60024,1.027679925
60027,0.96269735
60028,1.056073509
60030,0.900428791
60031,0.846224552
60032,1.022387902
60034,0.96109881
60036,0.955191405
60043,0
60044,0
60049,0
60054,0
60064,0.97099366
60065,0.932814628
60071,0
60075,0.975250625
60076,0
60096,0
60100,0.905857447
60103,0
60104,1.066472656
60107,0
60112,0.986462451
60113,1.003263961
60114,0.978190534
60116,0.946602792
60117,0
60118,0
60119,0.959896762
60124,0
60125,0
70002,1.110242108
70003,0.907571579
70004,0.985239721
70005,1.066648884
70006,0.861119253
70007,1.02385562
70008,0
70010,0.971705211
70011,1.106810342
70012,0.954182334
70015,0.978780067
70016,0.999787897
70017,1.12573452
70018,1.072751314
70019,0.998058276
70020,0.890383462
70021,1.077942761
70022,1.082829678
70024,1.001081606
70025,1.032695887
70027,0.994201837
70028,1.210400649
70029,1.015119634
70031,1.065475124
70033,1.027733137
70034,1.067385706
70035,1.1334782
70036,0.909913912
70038,0
70039,0
70040,0
80001,0.914357447
80003,1.065008786
80004,0.850310142
80006,0.906498884
80007,0.945172359
80009,0.978304736
90001,1.103015279
90003,1.108916457
90004,0
90005,0.981979853
90006,1.09947303
90008,0
90011,0.969608416
100001,1.149233201
100002,0.945612853
100006,1.026786537
100007,1.209406592
100008,0.90372675
100009,1.108229264
100012,1.082193977
100014,0.987010716
100017,1.002347524
100018,0.895745715
100019,1.015676854
100022,1.076494377
100023,0.838379842
100025,0.933586814
100026,1.088539465
100028,0.953456097
100029,0.985992068
100030,0.951762266
100032,1.032510516
100034,1.004800366
100035,0.974340931
100038,1.065379468
100039,0.947201087
100040,1.030062994
100043,1.000437719
100044,1.054041062
100045,1.044076782
100046,1.102557674
100047,1.01554083
100048,0
100049,1.024261561
100050,1.006557637
100051,0.949409785
100052,1.016878597
100053,1.117540694
100054,0
100055,0.974718088
100057,1.150179883
100062,0.867221815
100063,0.915840489
100067,1.081809312
100068,0.964530893
100069,0
100070,0.845820528
100071,1.123236158
100072,0.987163968
100073,1.009617725
100075,0.96342353
100076,1.064570125
100077,1.048270478
100080,1.091639655
100081,0
100084,1.107570232
100086,1.015816192
100087,0.801514383
100088,0.938917076
100090,0.919930126
100092,1.194082422
100093,1.027931745
100099,1.073095496
100102,1.112899832
100105,1.000818649
100106,0
100107,1.00232704
100109,0.968995704
100110,1.051057193
100113,0.963655352
100117,0.979824171
100118,1.101958025
100121,0
100122,1.058303826
100124,0
100125,1.054895351
100126,1.030134113
100127,0.920746794
100128,1.033444751
100130,1.00073537
100131,1.111558181
100132,1.000782068
100134,0
100135,0.953163514
100137,1.113848409
100139,0
100140,0
100142,0.946263542
100150,0
100151,0.926231521
100154,0.961354585
100156,1.04742381
100157,1.047061893
100161,0.980327471
100166,0.933272385
100167,1.02406642
100168,1.024019253
100173,1.081103248
100175,0.955992804
100176,0.96997556
100177,0.887106715
100179,1.164923509
100180,0
100181,0.989279527
100183,1.045543842
100187,1.150994612
100189,1.174785255
100191,1.036000073
100200,1.058081155
100204,1.085328497
100206,0
100209,1.113536347
100211,1.007431496
100212,1.017538635
100213,1.003197579
100217,1.053971244
100220,0.964842213
100223,1.022726011
100224,1.003789391
100226,0.945694993
100228,1.081035609
100230,0
100231,1.002106069
100232,0.960900317
100234,1.016989172
100236,0.973904324
100238,1.153325456
100239,0
100240,0
100242,1.069689005
100243,0.955391296
100244,1.130431814
100246,0.986047946
100248,1.058800211
100249,0.866157215
100252,1.110743435
100253,0.852192108
100254,1.106749957
100255,0
100256,1.045542175
100258,0.977637512
100259,1.055978842
100260,1.10173285
100264,1.116387106
100265,0.921434021
100266,0.964567487
100267,1.034621196
100268,0.995228346
100269,0.977720382
100275,1.014916703
100276,0.982156598
100277,0
100281,1.029091321
100284,1.022819606
100285,0
100286,1.003095198
100287,0.975053319
100288,0
100289,1.063537266
100290,1.017831044
100291,1.031348153
100292,0.947940853
100296,1.053039278
100299,0.977223447
100302,0.989755208
100307,0.996723209
100313,0
100314,0
100315,0
100316,0
100319,0
100320,0
110001,0.912865109
110002,0
110003,1.037686898
110004,0
110005,0.952988962
110006,0.949605974
110007,0.970815553
110008,0.922921573
110010,1.01067218
110011,1.054733562
110015,0
110016,1.038412008
110018,1.045386471
110023,1.062351662
110024,1.061922254
110025,1.011100403
110026,0
110027,0
110028,0.997011234
110029,0.911482063
110030,0.978065713
110031,0.934309386
110032,1.018871654
110034,1.04474913
110035,0.971518607
110036,1.110718944
110038,0.938490233
110039,1.042743208
110040,0.986940525
110041,0
110042,0
110043,1.019662958
110044,0
110045,0
110046,0.981349197
110050,0
110051,0.942729133
110054,0.90394783
110064,1.084921024
110069,1.119832447
110071,0
110073,0
110074,0.88009175
110075,0.983090306
110076,1.0645184
110078,0.973420376
110079,1.012873333
110082,0.864735834
110083,0.974124143
110086,0
110087,1.020377637
110089,0
110091,1.002129389
110092,0
110095,1.033756191
110100,0
110101,0
110104,0.986122172
110105,0
110107,1.169475191
110109,0
110111,0
110112,0
110113,0
110115,1.023791095
110121,0
110122,0.865841971
110124,0
110125,0.942818936
110128,1.041652526
110129,0.945095336
110130,0
110132,0
110135,0
110142,0
110143,1.022288965
110146,0
110150,0
110153,0
110161,0.923053303
110164,0.961629421
110165,0.963566387
110168,0.893891502
110177,1.030388463
110183,0
110184,1.001986654
110186,0
110187,0
110189,0
110190,0
110191,1.002792608
110192,0.950381213
110194,0
110198,0.927914422
110200,0
110201,0
110203,0
110205,0
110209,0
110215,1.035428145
110219,1.031849826
110225,1.107118123
110226,0
110229,1.072447719
110230,0.933502813
110233,0
120001,0.878314923
120002,0.948115996
120004,1.060792619
120005,0.959358214
120006,0.984088346
120007,0.93968403
120011,1.016620796
120014,1.017011027
120019,0
120022,0.960506839
120026,1.088341068
120028,0
130002,0.931179322
130003,0.97860879
130006,0.824003673
130007,0.83955037
130013,0.988530713
130014,0.976978294
130018,0.900881986
130025,0
130028,0.84018251
130049,0.853139884
130063,0
130065,0
130066,0
130067,0
140001,0
140002,0.881620403
140007,1.178201261
140008,0.952032005
140010,1.015715042
140011,0.990704912
140012,1.047996823
140013,0.968029149
140015,1.04649288
140018,1.093420205
140019,0
140026,1.062132245
140029,0.900239492
140030,0.902512576
140032,1.073905767
140034,1.072396004
140040,1.037116637
140043,0.995255727
140046,1.094109896
140048,1.067135167
140049,1.045080917
140051,1.007207958
140052,1.082993073
140053,0.933241236
140054,1.003794524
140058,0
140059,0.970766314
140062,1.0469939
140063,1.065369417
140064,1.103722406
140065,1.045361429
140067,0.955522014
140068,1.015818388
140077,0
140080,1.080978665
140082,1.080067378
140083,0
140084,0.971211139
140088,1.052395744
140089,0
140091,1.052668708
140093,0.993489322
140095,0
140100,0
140101,1.015284594
140103,0
140110,1.064555719
140113,1.069798513
140114,0.988268936
140115,0
140116,0.977213529
140117,0.987356359
140118,1.087946759
140119,0.945341918
140120,1.090681089
140122,1.02917528
140124,1.055749002
140125,1.0719576
140127,0.921588664
140130,1.023213592
140133,0.989902822
140135,0.991015087
140137,0
140143,0
140145,0
140147,1.002856883
140148,0.927395052
140150,1.068609881
140151,0
140155,0.963007217
140158,1.124798814
140160,0.993032325
140161,0
140162,0.907733997
140164,0.974910534
140166,0.894462904
140167,0.997427248
140172,1.090275621
140174,1.059070252
140176,0.983821987
140177,0
140179,1.092526268
140180,1.141383083
140181,0
140182,1.085960035
140184,1.056133381
140185,1.011687201
140186,0.944083155
140187,1.056616429
140189,1.071219949
140191,1.212588467
140197,0
140200,1.046651047
140202,0.950699641
140206,0
140208,1.131067907
140209,1.033655462
140210,0
140211,0.92978154
140213,1.150916065
140217,1.081754223
140223,1.023403059
140224,1.108984196
140228,0.960912756
140231,0.930160175
140233,1.015213224
140234,0
140239,0.967044331
140240,1.023987793
140242,0.995985522
140250,1.070696144
140251,0.943744777
140252,1.150783106
140258,1.003508754
140275,1.003866178
140276,0.983197346
140280,1.008532892
140281,1.072366798
140286,0.981497332
140288,0.979158602
140289,0.997428384
140290,1.013980052
140291,1.004913435
140292,0.972349301
140294,0
140300,0
140304,1.066546403
150001,0
150002,1.111047356
150003,0
150004,1.090273509
150005,1.001379208
150006,0.942598264
150007,1.005261031
150008,0.989847642
150009,1.101707252
150010,0
150011,0.911562057
150012,0.924443093
150015,1.07923457
150017,0.927799456
150018,0.983949818
150021,0.848407867
150022,0
150023,0.925407505
150024,1.032021078
150026,1.055916904
150030,0
150034,0.954490822
150035,0.927020944
150037,0.981140834
150038,0
150042,1.041273418
150044,0.979085285
150045,0
150046,1.063834658
150047,1.011625353
150048,0.892279637
150051,0.800087713
150056,1.001038637
150057,0
150058,0.89476159
150059,0.950012575
150061,0
150064,0
150065,0.987024083
150069,0.947721038
150072,0
150074,1.02377998
150075,0
150076,0.953465076
150082,0.929032026
150084,1.015192234
150086,1.069143821
150088,1.036482323
150089,1.060783348
150090,1.063401074
150091,0
150097,0
150100,1.128772474
150101,0
150102,0
150104,0.946917217
150109,0.956482813
150112,1.069615909
150113,1.007226286
150115,0.84749286
150125,1.007976916
150126,0.985451619
150128,0.970842664
150129,0
150133,1.048797141
150146,0
150149,0
150150,0
150153,0.768753031
150154,1.063862478
150157,0
150158,1.020176824
150160,0
150161,0.988745735
150162,0.944894292
150163,0
150164,0
150165,0
150166,0
150167,0
150168,0
150169,0.978758948
150172,0
150173,0.902390254
150175,0.959481422
150176,1.072563187
150177,0
150179,0
150180,0
150181,0
150182,0
160001,0.925507572
160005,0
160008,0.966260303
160013,0
160016,0.92796175
160024,0.929549476
160028,0.99487963
160029,0.997065325
160030,0.952300341
160032,0
160033,0.831128861
160040,0
160045,0.938334094
160047,0.996853689
160057,0.996905293
160058,0.908106323
160064,0.867809734
160067,0.937836678
160069,1.020744979
160079,1.01891871
160080,0.873778773
160082,0.833226006
160083,0.852302078
160089,1.04277823
160101,0
160104,0.974807653
160110,1.036137837
160112,0
160117,0.974563119
160122,1.084692638
160124,0
160146,0.964337305
160147,0
160153,0.919201854
170001,1.032892937
170006,0.987446795
170009,0
170010,0
170012,0.938970878
170013,0.751209505
170014,0
170016,0.890582559
170017,0
170020,0.972767881
170023,1.014608825
170027,0
170039,0
170040,1.097936659
170049,1.032977195
170058,0
170068,0
170074,0
170075,0
170086,0.992493673
170094,0
170103,0.933110744
170104,1.069613373
170105,0
170109,0
170110,0
170120,0
170122,0.863767918
170123,0.936624917
170133,0
170137,0.953357769
170142,0.922317228
170145,0
170146,0.988287036
170150,0
170166,0
170175,0.969150301
170176,1.036256667
170182,1.02512173
170183,0
170185,0.979663923
170186,0.818699462
170187,0
170188,0
170190,0
170191,0
170194,0
170196,0
170197,0.846192443
170198,0
170199,0
170200,0
170203,0
180001,1.053368478
180002,0
180004,0
180005,1.117959222
180009,1.0584566
180010,1.047137701
180011,0.977227213
180012,1.010421461
180013,1.056001809
180016,0
180017,0.91937101
180018,1.066414494
180019,0.988391083
180020,0
180021,0
180024,0
180025,0.943864715
180027,1.114860826
180029,1.220849641
180035,1.013883909
180036,1.087547696
180038,0.984280295
180040,1.108631184
180043,0
180044,1.108289799
180045,1.113738144
180046,0
180048,0.944790137
180049,1.017169754
180050,0
180051,1.040028512
180053,0
180056,0.976918123
180064,0
180066,0
180067,1.198272887
180069,0
180070,0
180078,0
180079,0
180080,1.037950445
180087,0.98055835
180088,1.026781342
180092,0.963490731
180093,0.969754406
180095,0
180101,0
180102,0.974645514
180103,1.004088353
180104,1.052842117
180105,0
180106,0
180115,0
180116,1.04067816
180117,0
180124,1.07559067
180127,1.000001994
180128,0
180130,0.951453395
180132,1.082366536
180138,0
180139,0
180141,1.007285721
180143,1.052416683
180149,0
190001,0
190002,1.107735257
190003,0.973005843
190004,1.056337974
190005,0.975598707
190006,0
190007,0
190008,0.987860951
190009,0
190011,0
190013,0.996470403
190014,0.980601907
190015,1.034227324
190017,1.018565985
190019,1.090525274
190020,1.008716383
190025,0
190026,1.031472663
190027,0.940773643
190034,0
190036,1.170014072
190039,1.086210793
190040,1.040302815
190041,1.013638692
190044,0
190045,1.024327403
190046,1.011927056
190050,0
190053,1.025286247
190054,0.922617522
190060,1.014715869
190064,0.899131347
190065,1.010023246
190079,0
190081,0
190086,0.977564401
190088,0
190090,0
190098,1.060670351
190099,0
190102,1.006389297
190106,0
190111,0.970268733
190114,0
190116,0
190118,0
190122,0
190125,0.999486752
190128,0
190133,0
190135,0
190140,0
190144,0.989985611
190145,0
190146,0.875032142
190151,0
190160,1.123683949
190161,0
190164,0
190167,1.017731937
190175,0
190176,1.039216373
190177,0.976257252
190183,0
190184,0
190190,0
190199,0
190201,0
190202,0.927385246
190204,1.009873488
190205,1.011929534
190208,0
190218,0
190236,0.950684513
190241,0
190242,0
190245,0
190246,0
190250,1.043279955
190251,0
190256,0
190257,0
190259,0
190261,0
190263,0.937288249
190266,0
190267,0
190268,0
190270,0
190273,0
190274,0.949602365
190278,0
190297,0
190298,0
190300,0
190303,0
190304,0
190307,0
190308,0
190310,0
200001,0.96653423
200002,0
200008,0.953710915
200009,0.830110304
200018,0.960430654
200019,0.977328206
200020,0.969430277
200021,1.011529039
200024,0.919507154
200025,0
200031,1.006035561
200033,0.878370894
200034,0.976121072
200037,1.031628074
200039,0.965471097
200040,1.033833755
200041,0.93835278
200050,0.971129083
200052,0
200063,0.955443461
210001,0.905869339
210002,1.121162655
210003,1.060626994
210004,1.033364694
210005,0.992757969
210006,1.01789382
210007,0.871016755
210008,1.093368971
210009,1.061142758
210011,0.892358658
210012,1.014243702
210013,0
210015,1.001684055
210016,1.006661018
210017,0.980941672
210018,1.100226767
210019,0.907152605
210022,1.022628991
210023,1.085126866
210024,0.993182903
210027,1.024430282
210028,1.001042713
210029,1.095660414
210030,1.025054319
210032,1.066572466
210033,1.013676991
210034,0.966719123
210035,1.091448376
210037,1.055096426
210038,0
210039,0.973990098
210040,1.074714534
210043,0.929614631
210044,0.978720499
210045,0
210048,0.956112524
210049,1.057855409
210051,0.994911319
210054,1.075185238
210055,1.088768137
210056,1.114358829
210057,1.03697408
210058,0
210060,0
210061,1.096104806
210062,1.010284734
210063,0.968064978
210064,0
220001,1.065697769
220002,1.008457797
220008,0.99366086
220010,1.116666122
220011,0.918371371
220012,0.960933711
220015,1.05737676
220016,1.093159585
220017,0
220019,0.959521392
220020,1.033830715
220024,0.937882097
220029,1.077088346
220030,0.993008448
220031,1.089130119
220033,0.947971767
220035,0.948726238
220036,1.181992591
220046,1.018287256
220049,1.055162002
220050,0
220051,0.98838583
220052,0.946183336
220058,0
220060,1.093970866
220062,0
220063,0.996519662
220065,0.96768675
220066,0.968952682
220067,1.019695853
220070,1.057605214
220071,1.054442191
220073,0.98715516
220074,1.036614843
220075,0
220077,0.876708523
220080,1.059931343
220082,1.070300707
220083,0.969613428
220084,1.010376455
220086,1.16691954
220088,0
220090,1.024831157
220095,0.994752739
220098,0
220100,0.902527844
220101,0.931367411
220105,1.076258829
220108,0.989741787
220110,1.139506387
220111,1.117042031
220116,1.170645929
220119,0.996196089
220126,1.121237064
220135,0.940641675
220163,1.052802723
220171,1.113964451
220174,0.992234519
220175,1.036681251
220176,1.019995007
220177,0
230002,1.042183452
230003,0
230004,0.769388621
230005,0.89491368
230013,0
230015,0
230017,0.916187026
230019,1.089528593
230020,1.030397083
230021,1.104648831
230022,0.959301602
230024,1.073631674
230029,0.9340351
230030,0.960447995
230031,1.025619991
230035,0
230036,0.924737019
230037,0.90200481
230038,0.83153883
230040,1.013358246
230041,1.091061598
230046,0.909134409
230047,0.977225872
230053,1.147460761
230054,0.755130893
230055,0.889622689
230058,0.949939216
230059,1.053010368
230066,0.921682993
230069,0
230070,1.141332933
230071,0
230072,0.966684982
230075,0.847467463
230077,0.987176537
230078,0
230080,1.065011717
230081,0.956133948
230085,0
230089,1.048431771
230092,0.994533966
230093,0
230095,0.945578525
230096,0
230097,0.938325008
230099,1.016158903
230100,0
230104,1.096674529
230105,0.834682332
230106,0
230108,0.985649528
230110,0
230117,0.903823672
230118,0.993514806
230121,0.98891792
230130,0.929055729
230132,1.03385295
230133,0
230141,1.004071072
230142,1.056829559
230144,0
230146,0.977168033
230151,1.076046846
230156,0.993534128
230165,1.182187473
230167,0.958419586
230174,0
230176,1.094979046
230180,1.053043402
230193,0.905279231
230195,1.094853566
230197,1.01301707
230207,0.971276952
230208,0
230216,0.944830772
230217,0.956967553
230222,0.917530209
230227,1.115077448
230230,0.941840406
230236,0.958235714
230239,0.96228549
230241,0
230244,1.181906445
230254,1.009163141
230259,0
230264,0
230269,1.109807936
230270,0.991591126
230273,1.102353797
230275,0
230277,1.102212848
230279,0
230297,0
230301,0
230302,1.007031897
240001,0.867247461
240002,0.928465147
240004,0.926283999
240006,0
240010,0.868678174
240014,0
240018,0
240019,0
240020,0
240022,0
240030,0
240036,0.890194718
240038,1.053530899
240040,0
240043,0.932620681
240044,1.000467176
240047,0.925381366
240050,0
240052,0.965557954
240053,1.026637434
240056,0.929106187
240057,0.871229862
240059,0
240061,0
240063,0.941192112
240064,0.96889728
240066,0
240069,1.072126945
240071,0
240075,0.993707344
240076,0
240078,0.99437959
240080,0.976029878
240084,0.99259931
240088,0
240093,0.961864389
240100,0.988736853
240101,0
240104,0
240106,0.851567683
240115,1.083372656
240117,1.011457945
240132,0
240141,0
240166,0.963106835
240187,0
240196,0
240206,0
240207,0.999345107
240210,1.032989908
240213,0
240214,0
250001,1.019205095
250002,0
250004,0.991817995
250006,1.012624137
250007,1.013208826
250009,0.973211912
250010,0
250012,0
250015,0.965377079
250017,0
250018,0
250019,0.994072412
250020,0
250025,0
250027,0
250031,1.097059287
250034,0.962713929
250036,0
250038,0
250040,1.107806475
250042,1.055014418
250043,0
250044,0
250048,1.013394973
250049,0
250050,0
250051,0
250057,0
250058,1.080467075
250059,0
250060,0
250061,0
250067,0
250069,0.912580535
250072,1.009054898
250077,0
250078,0.99581809
250079,0
250081,0
250082,1.033581674
250084,1.044707228
250085,0
250093,0
250094,0.960403873
250095,0
250096,0
250097,1.066593673
250099,1.043960527
250100,0.951898257
250102,1.034990265
250104,0.858846353
250117,0.94738475
250122,1.042447602
250123,0
250124,0
250126,0
250127,0
250128,0
250134,0
250136,0
250138,0
250141,1.171127343
250151,0
250152,0
250162,0
260001,1.044940311
260004,0
260005,1.033963326
260006,1.001594228
260009,0.921628787
260011,1.049008732
260015,0
260017,0.950548761
260020,0.995006842
260022,0
260023,0.98604919
260024,0
260025,0.966437703
260027,0.987111509
260032,1.057004994
260034,0
260040,0.972336824
260047,0.972190391
260048,0
260050,0
260052,0.952677464
260057,0
260059,0
260061,0
260062,0.936154607
260064,0.999945161
260065,1.030998134
260068,0.992606758
260070,0
260074,1.003396959
260077,1.075181869
260078,0.941196604
260080,0
260081,0.992603232
260085,1.030950704
260091,0.998928146
260094,0.974196183
260095,1.100928868
260096,1.033421489
260097,0
260102,0
260104,1.052655259
260105,1.04530162
260108,1.042255994
260110,1.018756775
260113,0.984233508
260116,0
260119,1.09624367
260137,0.891169156
260138,1.063458379
260141,0.997641666
260142,0
260147,0
260160,0
260162,0
260163,0.89499144
260175,0
260176,1.039653081
260177,1.012038266
260179,0.969364557
260180,1.076989758
260183,1.001245595
260186,0.946975446
260190,0.961741166
260191,0.948306429
260193,0.954148048
260195,1.000365968
260200,0.934188006
260207,0
260209,0
260210,0
260211,0
260214,0
260216,0.875051048
260219,1.104490226
260227,0
260228,0
260229,0
270003,0.890286021
270004,0.840340882
270012,0.918426724
270014,0.809153317
270017,1.067332285
270023,0.964769865
270032,0
270049,0.864067716
270051,0.807610659
270057,0.904053951
270074,0
270086,0
270087,0
280003,0.919442092
280009,0.921301558
280013,1.004340747
280020,0.957817262
280023,1.045011873
280030,0.814931265
280032,0
280040,0.957456571
280060,0.939799975
280061,0.954645329
280065,0.970736097
280077,0.936230514
280081,0.977661374
280105,0.990193596
280111,0
280119,0
280125,0.857853319
280127,0
280128,0.872469241
280129,0
280130,0.914782356
