California,85.5,3.8,1.3,7.1,50.1
California,89.3,2,1,5.6,27.3
California,95.6,0.4,0.9,1.1,6.7
California,78.9,1.9,0.9,16.2,32.1
California,90.2,1.3,0.9,4.9,10.5
California,94.1,0.8,2.4,0.7,5.9
California,84.5,6.5,1.4,5.2,40.5
California,70,10.5,1.1,14,18.2
California,91.7,1.4,1.6,3.6,50.1
California,80.6,9.5,1.4,6,44.2
California,79.8,5.6,1,10.8,29
California,56.6,7.3,0.5,33.3,13.5
California,73,7.9,1.3,14.3,34.1
California,91.3,2.1,1.1,3.3,17.5
California,68.5,3.4,0.5,24.8,22.3
California,89.1,2.3,1.6,4.8,36.8
California,63.2,2.8,0.8,30.6,24.5
California,90.9,1.2,1.2,4.3,27.4
California,90.9,1,2.6,2.3,7.1
California,96.9,0.3,1.8,0.1,8.4
California,90.7,1.4,3.7,1.4,8.9
California,64,15.3,0.9,14.9,20.6
California,90.2,1.6,1.4,4.1,20.7
California,87.1,3.1,1.5,5.6,37
California,80.9,2.3,1.6,12.6,25.4
California,93.8,0.8,2.1,1.1,18.7
California,90.4,0.5,4.5,0.8,4.7
California,90.9,1.9,1.9,3.8,54.7
California,91.8,3.1,1.8,1.1,10
California,87.9,2.1,1.2,6.7,35.6
California,80.7,2.6,1.4,12.1,27.1
California,82.6,3,2.4,7.8,20.8
Colorado,89.8,3.2,1.4,3.6,34.5
Colorado,92.5,1.7,3,1.5,43
Colorado,82.4,9.6,0.8,4.8,15.8
Colorado,96.5,0.4,1.6,0.5,15.2
Colorado,97.9,0,0.8,0.5,9.2
Colorado,91.8,4.1,2.8,1,30.7
Colorado,92.9,1.1,0.7,3.8,12.5
Colorado,92.1,1.2,0.6,4.5,10.2
Colorado,96.1,1.7,1,0.5,8.6
Colorado,98.3,0.6,1,0.2,9
Colorado,97.3,0.4,0.9,0.7,4.2
Colorado,97,0.3,2,0.5,55.8
Colorado,93.3,1.1,3.4,1.8,62.8
Colorado,88.7,7.3,2.7,0.9,23.3
Colorado,97.9,0.4,0.8,0.4,3.2
Colorado,97.1,0.6,0.9,0.4,12.5
Colorado,82.9,10.6,1.4,3.3,34.2
Colorado,96.4,0.1,2.8,0.5,6.8
Colorado,92.8,1.5,0.5,3.5,6.4
Colorado,97.3,0.6,0.6,1,26.9
Colorado,96.4,0.7,0.8,0.6,5.1
Colorado,85.8,6.7,1,3.2,12.2
Colorado,91.3,5.3,1.3,0.7,10.4
Colorado,96.9,0.7,0.7,0.6,22.4
Colorado,96.4,0.9,0.6,1.3,4.6
Colorado,97.5,0.6,0.6,0.8,5
Colorado,96.8,0.6,1,0.7,5.8
Colorado,97.9,0,1.6,0.5,1.6
Colorado,91.9,3,3.3,0.6,34.3
Colorado,98.8,0.3,0.8,0.1,8.1
Colorado,93.8,1.1,0.9,2.6,12.6
Colorado,97.7,0.6,1.5,0.3,3.2
Colorado,97,1.9,0.5,0.5,15.9
Colorado,96.5,0.4,1.9,0.9,41.3
Colorado,91.4,0.6,5.8,0.7,10.3
Colorado,94.9,0.9,0.7,1.9,9.3
Colorado,94.5,0.6,2.7,1,40.8
Colorado,92.1,5.6,1,1,10.2
Colorado,96,2.3,0.8,0.5,12.6
Colorado,96.3,0.7,0.9,0.7,10.8
Colorado,99.2,0,0.3,0,1.9
Colorado,97.3,0.4,0.9,0.4,12.6
Colorado,87,0.2,10.9,0.4,9.7
Colorado,96.3,0.6,1.3,0.7,16.5
Colorado,97.3,0.7,1,0.5,32.2
Colorado,95.1,1.1,1.6,1,37.8
Colorado,97.9,0.1,0.8,0.4,3.8
Colorado,96.6,0.8,0.8,0.6,5.8
Colorado,97.9,0.3,0.7,0.5,18.4
Colorado,97,0.7,0.3,1.5,7
Colorado,96.8,0.6,1.5,0.7,37.2
Colorado,93.7,2.2,1.9,0.9,38.5
Colorado,97.8,0.2,0.9,0.4,5.8
Colorado,96.7,0.8,1.6,0.5,37.4
Colorado,97.7,0.5,0.5,0.5,3.7
Colorado,96.4,0.2,2.2,0.6,45.4
Colorado,98.1,0,1.2,0.7,8.8
Colorado,97.4,0.3,0.8,1.2,8.7
Colorado,98,0.6,0,1.1,13.6
Colorado,97.1,0.9,0.4,0.9,13.1
Colorado,95.8,1,1,0.7,4.5
Colorado,98.9,0.1,0.7,0.1,7.5
Colorado,95.8,0.8,1,1.2,27.5
Colorado,99.1,0.2,0.3,0.1,18.4
Connecticut,83.7,10.7,0.3,4.2,13.8
Connecticut,81.6,13.3,0.3,3.4,12.5
Connecticut,96,1.4,0.2,1.4,3.1
Connecticut,91.8,4.7,0.2,2.1,3.5
Connecticut,82.4,12.6,0.3,3.3,11.7
Connecticut,87.6,6,0.9,3.2,5.9
Connecticut,92.6,3.4,0.2,2.8,3.4
Connecticut,94.7,2.3,0.5,1.1,7.4
Delaware,73.7,22,0.6,1.9,3.7
Delaware,72.3,22.5,0.3,3.6,6.6
Delaware,83.5,14.1,0.6,0.9,5.8
Florida,73.7,20,0.3,4.4,6.3
Florida,85.3,13.3,0.3,0.5,2.3
Florida,84.4,11.3,0.8,1.9,3.1
Florida,76.3,21.9,0.4,0.8,2.9
Florida,86.9,9.4,0.4,1.9,6
Florida,70.4,24.9,0.3,3,21.7
Florida,81.3,15.9,1.4,0.6,4.4
Florida,92.7,5.3,0.2,1.1,4.2
Florida,94.9,2.8,0.4,1.1,3.4
Florida,86.6,8.7,0.5,2.5,5.5
Florida,92,5.9,0.4,1.1,24.2
Florida,80.4,17.4,0.6,0.8,3.5
Florida,84.4,11.8,2.9,0.6,31.2
Florida,89.3,9.5,0.5,0.3,2.1
Florida,64.7,30,0.4,3.4,5.3
Florida,71.4,23,0.9,2.6,2.9
Florida,88,9.2,0.3,1.6,6.6
Florida,88.7,10,0.4,0.4,1.5
Florida,42.6,56.4,0.3,0.3,7.9
Florida,91.9,6.6,0.4,0.3,3.7
Florida,83.6,10.5,4.9,0.5,17.6
Florida,80.7,17.4,0.7,0.5,2.4
Florida,62.5,36.5,0.5,0.4,8.3
Florida,88.7,9,1.3,0.7,39.7
Florida,84.2,13.5,1.4,0.6,45.7
Florida,93.4,4.6,0.3,0.9,7.4
Florida,88,9.6,0.5,1.3,15
Florida,78.7,16.3,0.5,3,20.9
Florida,90.7,6.6,1,0.5,2.7
Florida,89.8,8.4,0.3,0.9,8.7
Florida,70.5,27.3,0.7,0.5,3.5
Florida,62.8,36,0.4,0.4,3.6
Florida,82.1,16.7,0.7,0.2,11.9
Florida,88.4,8.8,0.4,1.5,9
Florida,90,7.5,0.4,1.2,14.2
Florida,65.8,30.2,0.3,2.5,4
Florida,87.4,10.6,0.5,0.5,5.3
Florida,79,19,1.7,0.2,6.5
Florida,58.6,40.4,0.3,0.4,4.3
Florida,88.8,8.7,0.3,1.4,11.7
Florida,85.9,11.6,0.5,1.1,7.8
Florida,92.2,5.5,0.8,1,9
Florida,76.5,20.5,0.3,1.5,60.1
Florida,92.3,5.4,0.4,1.1,17.7
Florida,90.5,7.5,0.4,0.7,2
Florida,84.2,9.7,0.6,2.9,5.1
Florida,89.3,8,0.9,1,21.5
Florida,72.5,20.7,0.5,4.5,22.8
Florida,84.4,10.1,0.6,3,37.2
Florida,80.5,16,0.5,2.1,15.9
Florida,93.5,3.4,0.4,1.6,8.3
Florida,85.6,10.1,0.4,2.7,6.2
Florida,82.9,14.2,0.5,1.4,13.2
Florida,80.7,17.4,0.5,0.7,7.4
Florida,91.4,6,0.3,1.6,3.7
Florida,80.8,16.5,0.3,1.4,12.3
Florida,90.9,4.9,0.9,1.6,3.1
Florida,93.4,4.5,0.2,1.1,6.2
Florida,83.9,10.9,0.4,3.3,13.6
Florida,85.1,12.9,0.5,0.7,7.7
Florida,86.6,11.5,0.4,0.6,7.1
Florida,78.6,19,0.9,0.5,1.9
Florida,74.8,23.5,0.6,0.4,4
Florida,87.3,10,0.4,1.3,9
Florida,86.5,11.7,0.6,0.4,2.6
Florida,89.7,6.8,1.1,0.7,2.8
Florida,82.5,13.9,1.4,0.6,2.4
Georgia,80.4,18.5,0.3,0.4,5.7
Georgia,80.1,18.4,0.7,0.6,21.5
Georgia,82.3,16.3,0.1,0.7,4.1
Georgia,48.4,51.2,0.3,0,2.7
Georgia,54.3,44,0.2,1.2,1.5
Georgia,95.3,3.4,0.3,0.7,3.8
Georgia,85.1,10.8,0.3,2.8,6.2
Georgia,88.6,9.3,0.3,0.8,5.6
Georgia,65.2,33.7,0.3,0.4,6.4
Georgia,87.9,11,0.2,0.4,2.8
Georgia,47.5,50.3,0.2,1.4,1.6
Georgia,73.9,24.7,0,1.2,1.4
Georgia,94.7,4.3,0,0.1,1.2
Georgia,60.9,38.1,0.1,0.4,3.9
Georgia,82.2,15,0.4,1.1,2.4
Georgia,69.5,28.6,0.2,1.2,2.4
Georgia,48,50.9,0.2,0.4,1.7
Georgia,73.9,24.5,0.5,0.4,2
Georgia,36.6,63.1,0.1,0.2,3.5
Georgia,75.6,20.6,0.7,1.4,3.2
Georgia,73.8,25.2,0.6,0.3,12.1
Georgia,81.3,16.7,0.3,0.8,4
Georgia,95.6,2.1,0.3,1,1.6
Georgia,69.8,28.6,0.4,0.4,0.8
Georgia,55.1,41.3,0.3,2.2,2.7
Georgia,65.3,28.8,0.8,2.9,10.5
Georgia,88.3,10.7,0,0.3,3.2
Georgia,91.9,4.9,0.4,1.6,7.9
Georgia,69.1,26,0.3,3.5,8.2
Georgia,39.2,60.3,0,0.3,0.9
Georgia,30.9,62.1,0.3,5.1,10.3
Georgia,67.2,31,0.7,0.6,1
Georgia,71.9,22.5,0.3,4,10.3
Georgia,71.4,27,0.4,0.8,8.7
Georgia,75.3,23.4,0.3,0.5,13.9
Georgia,80.8,14,0.3,3.5,2.9
Georgia,70.9,28,0.2,0.6,4.9
Georgia,80.7,17.2,0.2,1,5.1
Georgia,77.3,21.6,0.4,0.2,2.4
Georgia,54.1,44.1,0.2,1.2,2.5
Georgia,97.5,1.2,0.4,0.4,1.1
Georgia,97.8,0.7,0.2,0.5,2.7
Georgia,58.1,40.6,0.4,0.5,3.6
Georgia,38.9,55.6,0.3,4,8.9
Georgia,68.7,30.6,0.2,0.3,1.8
Georgia,49,49.7,0.1,0.9,4.5
Georgia,34.2,63.7,0.2,1.1,1.5
Georgia,65.2,31.6,0.4,1.3,4.8
Georgia,48.3,50.9,0.1,0.3,1.3
Georgia,90,8.8,1,0.1,27.3
Georgia,85,13.3,0.3,0.6,1.8
Georgia,68.9,30.2,0.2,0.3,3.6
Georgia,66.5,32.6,0.2,0.4,5.9
Georgia,66.9,32,0.5,0.6,8.7
Georgia,97.8,0.6,0.4,0.3,1.2
Georgia,78.4,17,0.2,3.2,3.6
Georgia,83.7,13.7,0.3,1.6,6.9
Georgia,93.5,2.2,0.3,3,7.5
Georgia,90,8.8,0.2,0.5,1.5
Georgia,51.6,42.9,0.2,4.2,7.2
Georgia,96.5,0.8,0.8,1.3,8.6
Georgia,89.8,9.8,0.1,0,0.4
Georgia,72,26,0.3,0.7,4.1
Georgia,94.4,3.5,0.4,1,12.5
Georgia,69.4,28.9,0.8,0.5,8.8
Georgia,58.8,40.3,0.3,0.5,3.5
Georgia,69.5,19.3,0.4,9.2,15.8
Georgia,92.6,3.8,0.6,2.4,10.6
Georgia,90.1,7,0.4,1.8,24.8
Georgia,23.1,76.6,0.2,0.2,0.6
Georgia,93.5,5.5,0.1,0.4,1
Georgia,79.9,18.4,0.4,0.7,1.7
Georgia,79.2,19.6,0.1,0.7,1.4
Georgia,89,10.3,0.2,0.2,1.4
Georgia,68.5,27.2,0.3,2.7,4
Georgia,69.2,26.9,0.4,2,3.7
Georgia,73.7,25.6,0.2,0.5,2.6
Georgia,90.6,7.1,0.1,1.4,3.8
Georgia,76.6,22.7,0.1,0.1,2.7
Georgia,83.9,15,0.3,0.8,7.3
Georgia,43.4,56,0.1,0.3,1.8
Georgia,58.1,41.1,0.3,0.3,4.2
Georgia,60,39.5,0,0.3,1.2
Georgia,75.1,23.3,0.3,0.9,0.9
Georgia,70.4,28.4,0.2,0.5,1.4
Georgia,72.9,25.2,0.7,0.5,2.3
Georgia,63.4,35.1,0.2,0.9,1.5
Georgia,81.3,16.7,0.3,1.3,1.3
Georgia,49.4,44.5,0.5,2.4,6.9
Georgia,66.9,32.5,0.4,0.1,0.9
Georgia,72.6,24,0.7,1.4,9.1
Georgia,63,34.1,0.4,1.4,3
Georgia,96,1.7,0.7,0.5,4.8
Georgia,60.9,37.9,0.4,0.4,1.7
Georgia,64.3,34.3,0.4,0.4,1
Georgia,39.2,59.5,0.3,0.7,3.7
Georgia,89.7,8.6,0.2,0.7,2.4
Georgia,64,33.9,0.3,0.9,6.7
Georgia,57.9,41,0.4,0.3,1.3
Georgia,71.9,27.7,0.2,0.1,0.7
Georgia,51.7,47.1,0.3,0.5,2.6
Georgia,73,25.6,0.4,0.5,1.8
Georgia,74.4,25,0,0.4,4.5
Georgia,73.5,25.4,0.1,0.5,2
Georgia,97.1,1.3,0.4,0.3,12.2
Georgia,49.3,46.4,0.4,2.3,4
Georgia,65.7,32,0.2,1.2,3.2
Georgia,90.7,6.3,0.2,2.1,3.3
Georgia,80.3,18.8,0.1,0.2,2.7
Georgia,84.8,12.9,0.3,0.7,3.6
Georgia,55.5,43.4,0.3,0.4,4.8
Georgia,97,1.6,0.4,0.4,2.7
Georgia,88.1,10.7,0.3,0.4,2.8
Georgia,86.5,12.5,0.2,0.5,1.4
Georgia,85.5,13.1,0.3,0.7,10
Georgia,66.3,32.4,0.3,0.7,4.4
Georgia,71,27.8,0.2,0.7,3.8
Georgia,54.6,45.1,0.1,0,1.3
Georgia,97.2,1.3,0.4,0.5,7.1
Georgia,39,60.1,0.4,0.4,1.5
Georgia,43.7,52.7,0.3,1.7,2.6
Georgia,62.2,34.4,0.3,2.1,8.5
Georgia,72.8,26.6,0,0.3,2.3
Georgia,54.8,44.4,0.3,0.5,1.2
Georgia,66.2,33.4,0.2,0.2,3.4
Georgia,65.8,32.4,0.2,0.9,2.3
Georgia,86.2,12,0.3,0.8,1.5
Georgia,37.8,61.6,0.2,0.3,1.7
Georgia,49,49.8,0.3,0.6,3.5
Georgia,42.6,56.7,0.1,0.3,1.7
Georgia,38.6,61.2,0,0,1
Georgia,69.2,29.6,0.3,0.5,11.8
Georgia,58.7,40.4,0.2,0.6,2.4
Georgia,57.4,42.1,0,0.3,3.2
Georgia,38,61.2,0.2,0.6,1.5
Georgia,60.4,38.2,0.2,0.5,1.8
Georgia,70.2,27.8,0.2,1.4,10.1
Georgia,73.8,25.1,0.2,0.6,11
Georgia,98,1.2,0.2,0.4,1.4
Georgia,67,32.4,0,0.5,1.6
Georgia,65.5,32.8,0.1,1,2.3
Georgia,58.2,41,0.2,0.5,3.2
Georgia,58,41.4,0.1,0.2,1.4
Georgia,98,1.2,0.2,0.3,1
Georgia,70.1,28.8,0.3,0.4,1.7
Georgia,94.6,4.1,0.2,0.4,1.3
Georgia,83.5,14.5,0.3,1,2.5
Georgia,71.6,27.3,0.2,0.5,2.7
Georgia,41,58.5,0.2,0.2,1.1
Georgia,46.1,53.3,0.2,0.3,0.7
Georgia,78.4,20.2,0.2,0.6,4.4
Georgia,52.9,47,0,0,4.3
Georgia,65.4,33.6,0.7,0.1,4.6
Georgia,95.5,2.2,0.3,1.1,2.4
Georgia,93.3,3.9,0.5,1.4,27.9
Georgia,63.4,36.3,0.1,0.2,1.5
Georgia,56.8,42.2,0.2,0.4,2.5
Georgia,58.8,40.7,0.2,0.1,1.7
Georgia,69.1,29.9,0.3,0.3,1.2
Hawaii,35.9,0.7,0.5,36,6.4
Hawaii,35.9,0.7,0.5,36,6.4
Hawaii,22.9,3,0.3,55.1,4.7
Hawaii,33.9,0.4,0.4,43.8,5.7
Hawaii,38.3,0.6,0.5,40.5,5.8
Idaho,95.1,0.1,3.2,0.4,1.7
Idaho,94.6,0.8,0.7,2.1,5.3
Idaho,97.6,0.1,1.5,0.4,2.1
Idaho,93.5,0.7,3.1,1.3,5.2
Idaho,98.8,0.3,0.6,0.2,2.3
Idaho,90.2,0.2,8,0.2,2
Idaho,91.1,0.3,7,0.6,13.9
Idaho,97.2,0.5,0.4,1,15.1
Idaho,97.6,0.1,0.9,0.3,3.6
Idaho,97,0.2,1,0.4,1.8
Idaho,96.6,0.7,0.7,0.9,8.1
Idaho,96.1,0.2,2.5,0.7,3.3
Idaho,98.1,0.4,0.6,0.2,4.8
Idaho,98.3,1,0.1,0.2,5.9
Idaho,95.8,0.6,0.9,1,19.8
Idaho,99.2,0,0.3,0.2,3.8
Idaho,97.6,0.3,0.9,0.4,20.9
Idaho,97.6,0.1,1.1,0.4,39.4
Idaho,96.3,0.3,1.8,0.4,1.7
Idaho,98.7,0,0.7,0,5.2
Idaho,91.4,3.5,1,2,12.7
Idaho,99.1,0.1,0.5,0.2,6.7
Idaho,98,0.2,0.6,0.5,12.3
Idaho,97.4,0.1,1,0.4,7
Idaho,98,0.3,0.9,0.3,20
Idaho,95.1,0.1,3.2,0.4,1.7
Idaho,97.8,0.4,0.7,0.6,9.7
Idaho,97.4,0.5,0.9,0.4,23.3
Idaho,96.4,0.3,1.3,0.6,2.9
Idaho,94.1,0.8,0.9,2.6,2.7
Idaho,98.3,0.1,0.6,0.1,2.8
Idaho,94.2,0.4,4.5,0.6,2.6
Idaho,96.3,1.1,1.4,0.4,17.1
Idaho,97.3,0.4,0.4,1,4.2
Idaho,97.2,0.4,1.2,0.6,27.3
Idaho,91.6,0.5,5.6,1,2
Idaho,99.4,0.1,0.4,0.1,2.4
Idaho,95,0.2,2.9,0.7,22.5
Idaho,96.5,0.1,0.9,1,13.4
Idaho,96,0.3,3.2,0.5,25.4
Idaho,96.8,0.1,1.5,0.3,2.3
Idaho,98.3,0.3,0.6,0.6,13.8
Idaho,96.9,0.4,0.8,0.9,11.2
Idaho,98.2,0.2,0.7,0.4,2.8
Idaho,97.1,0.2,0.8,1.3,16
Illinois,95.2,3.3,0.2,0.5,0.9
Illinois,63.9,34.8,0.2,0.5,1.7
Illinois,91.7,7.1,0.5,0.4,1.6
Illinois,95.8,1.7,0.5,0.9,16.8
Illinois,80.9,18.7,0,0.3,4.4
Illinois,98.1,0.6,0.2,0.6,6.1
Illinois,99,0.1,0.3,0.3,0.8
Illinois,97.9,0.9,0.1,0.5,2.5
Illinois,97.9,1.1,0.1,0.5,15.1
Illinois,78.7,11.2,0.3,7.9,3.8
Illinois,96.4,2.5,0.2,0.6,1.1
Illinois,98.9,0.4,0.1,0.2,0.5
Illinois,98.6,0.2,0.3,0.7,0.8
Illinois,95.1,4,0.2,0.4,2
Illinois,95.5,2.4,0.3,1.1,1.8
Illinois,66.6,26.4,0.4,5.5,22.1
Illinois,94.1,4.8,0.3,0.4,2
Illinois,99,0.3,0.2,0.2,0.6
Illinois,90.8,5,0.2,2.8,8.4
